Function name	Start
sub_82199D40	82199D40
sub_8219A068	8219A068
sub_8219A350	8219A350
sub_8219A438	8219A438
sub_8219AF10	8219AF10
sub_8219AFA0	8219AFA0
sub_8219B038	8219B038
sub_8219B3B8	8219B3B8
sub_8219BEF0	8219BEF0
sub_8219C1D0	8219C1D0
sub_8219C320	8219C320
sub_8219C3D8	8219C3D8
sub_8219C4F0	8219C4F0
sub_8219C538	8219C538
sub_8219C5C8	8219C5C8
sub_8219C660	8219C660
sub_8219C6F0	8219C6F0
sub_8219CB58	8219CB58
sub_8219D0D0	8219D0D0
sub_8219D200	8219D200
sub_8219D2A8	8219D2A8
sub_8219D500	8219D500
sub_8219D5F0	8219D5F0
sub_8219D668	8219D668
sub_8219D728	8219D728
sub_8219D7B8	8219D7B8
sub_8219DA58	8219DA58
sub_8219DCB0	8219DCB0
sub_8219DDB0	8219DDB0
sub_8219DFE0	8219DFE0
sub_8219E130	8219E130
sub_8219E650	8219E650
sub_8219E828	8219E828
sub_8219E910	8219E910
sub_8219EDE0	8219EDE0
sub_8219F488	8219F488
sub_8219F4E8	8219F4E8
sub_8219F580	8219F580
sub_8219F600	8219F600
sub_8219FF40	8219FF40
sub_821A0038	821A0038
sub_821A01C0	821A01C0
sub_821A0248	821A0248
sub_821A0308	821A0308
sub_821A04E0	821A04E0
sub_821A09C8	821A09C8
sub_821A0D28	821A0D28
sub_821A0F38	821A0F38
sub_821A0F88	821A0F88
sub_821A1028	821A1028
sub_821A10E0	821A10E0
sub_821A11B0	821A11B0
sub_821A1248	821A1248
sub_821A1310	821A1310
sub_821A1368	821A1368
sub_821A1410	821A1410
sub_821A14F8	821A14F8
sub_821A1588	821A1588
sub_821A15D8	821A15D8
sub_821A1698	821A1698
sub_821A1718	821A1718
sub_821A18C8	821A18C8
sub_821A1998	821A1998
sub_821A1A80	821A1A80
sub_821A1AC8	821A1AC8
sub_821A1B18	821A1B18
sub_821A1CF0	821A1CF0
sub_821A1DF8	821A1DF8
sub_821A1E90	821A1E90
sub_821A1F28	821A1F28
sub_821A1FB8	821A1FB8
sub_821A1FF0	821A1FF0
sub_821A2050	821A2050
sub_821A20E0	821A20E0
sub_821A2298	821A2298
sub_821A22F0	821A22F0
sub_821A2358	821A2358
sub_821A2390	821A2390
sub_821A2430	821A2430
sub_821A2500	821A2500
sub_821A2508	821A2508
sub_821A26B0	821A26B0
sub_821A2788	821A2788
sub_821A27F8	821A27F8
sub_821A2928	821A2928
sub_821A29D8	821A29D8
sub_821A2B40	821A2B40
sub_821A2C48	821A2C48
sub_821A2D00	821A2D00
sub_821A2E68	821A2E68
sub_821A2FD8	821A2FD8
sub_821A3138	821A3138
sub_821A3170	821A3170
sub_821A31E8	821A31E8
sub_821A3260	821A3260
sub_821A33C8	821A33C8
sub_821A3438	821A3438
sub_821A3518	821A3518
sub_821A35F8	821A35F8
sub_821A38A8	821A38A8
sub_821A3918	821A3918
sub_821A3AC0	821A3AC0
sub_821A3BD0	821A3BD0
sub_821A3C70	821A3C70
sub_821A3CD0	821A3CD0
sub_821A3D58	821A3D58
sub_821A3E70	821A3E70
sub_821A3F30	821A3F30
sub_821A3FE0	821A3FE0
sub_821A4040	821A4040
sub_821A4150	821A4150
sub_821A4230	821A4230
sub_821A42B8	821A42B8
sub_821A4358	821A4358
sub_821A43D8	821A43D8
sub_821A44B0	821A44B0
sub_821A4568	821A4568
sub_821A45E8	821A45E8
sub_821A47A8	821A47A8
sub_821A4860	821A4860
sub_821A4A00	821A4A00
sub_821A4A78	821A4A78
sub_821A4CA0	821A4CA0
sub_821A4D68	821A4D68
sub_821A4DC0	821A4DC0
sub_821A4E58	821A4E58
sub_821A4ED0	821A4ED0
sub_821A50A8	821A50A8
sub_821A5360	821A5360
sub_821A5478	821A5478
sub_821A5578	821A5578
sub_821A5798	821A5798
sub_821A5810	821A5810
sub_821A5AE8	821A5AE8
sub_821A5B60	821A5B60
sub_821A5C10	821A5C10
sub_821A5D60	821A5D60
sub_821A5FD0	821A5FD0
sub_821A6100	821A6100
sub_821A6198	821A6198
sub_821A6400	821A6400
sub_821A6610	821A6610
sub_821A6800	821A6800
sub_821A6910	821A6910
sub_821A6BC8	821A6BC8
sub_821A6C78	821A6C78
sub_821A6FA0	821A6FA0
sub_821A6FE0	821A6FE0
sub_821A7100	821A7100
sub_821A7160	821A7160
sub_821A7260	821A7260
sub_821A72D8	821A72D8
sub_821A74C0	821A74C0
sub_821A7768	821A7768
sub_821A7928	821A7928
sub_821A7A68	821A7A68
sub_821A7B28	821A7B28
sub_821A7C88	821A7C88
sub_821A7FB0	821A7FB0
sub_821A8060	821A8060
sub_821A8128	821A8128
sub_821A8198	821A8198
sub_821A8208	821A8208
sub_821A8278	821A8278
sub_821A82A8	821A82A8
sub_821A82D8	821A82D8
sub_821A8378	821A8378
sub_821A8408	821A8408
sub_821A8540	821A8540
sub_821A85D0	821A85D0
sub_821A8718	821A8718
sub_821A8798	821A8798
sub_821A8860	821A8860
sub_821A8918	821A8918
sub_821A89D0	821A89D0
sub_821A8A20	821A8A20
sub_821A8A30	821A8A30
sub_821A8AE8	821A8AE8
sub_821A8B48	821A8B48
sub_821A8BB0	821A8BB0
sub_821A8FF8	821A8FF8
sub_821A9060	821A9060
sub_821A9130	821A9130
sub_821A91F0	821A91F0
sub_821A9290	821A9290
sub_821A9330	821A9330
sub_821A93A8	821A93A8
sub_821A94F0	821A94F0
sub_821A95A0	821A95A0
sub_821A95E8	821A95E8
sub_821A9720	821A9720
sub_821A9858	821A9858
sub_821A9928	821A9928
sub_821A9B28	821A9B28
sub_821A9BA0	821A9BA0
sub_821A9C50	821A9C50
sub_821A9CD0	821A9CD0
sub_821A9D78	821A9D78
sub_821A9E10	821A9E10
sub_821A9E98	821A9E98
sub_821A9F08	821A9F08
sub_821A9FB0	821A9FB0
sub_821AA060	821AA060
sub_821AA0C8	821AA0C8
sub_821AA140	821AA140
sub_821AA1B0	821AA1B0
sub_821AA1F0	821AA1F0
sub_821AA418	821AA418
sub_821AA468	821AA468
sub_821AA4D8	821AA4D8
sub_821AA598	821AA598
sub_821AA5E0	821AA5E0
sub_821AA610	821AA610
sub_821AA788	821AA788
sub_821AA800	821AA800
sub_821AA920	821AA920
sub_821AA9A8	821AA9A8
sub_821AAA78	821AAA78
sub_821AAB50	821AAB50
sub_821AACF0	821AACF0
sub_821AAD88	821AAD88
sub_821AAE80	821AAE80
sub_821AAF18	821AAF18
sub_821AB118	821AB118
sub_821AB330	821AB330
sub_821AB500	821AB500
sub_821AB670	821AB670
sub_821AB7B0	821AB7B0
sub_821AB8A8	821AB8A8
sub_821AB9A8	821AB9A8
sub_821ABB88	821ABB88
sub_821ABCE0	821ABCE0
sub_821ABDA0	821ABDA0
sub_821ABDF8	821ABDF8
sub_821ABE48	821ABE48
sub_821AC058	821AC058
sub_821AC688	821AC688
sub_821AC730	821AC730
sub_821AC918	821AC918
sub_821AC998	821AC998
sub_821ACC70	821ACC70
sub_821ACD18	821ACD18
sub_821AD108	821AD108
sub_821AD188	821AD188
sub_821AD1D0	821AD1D0
sub_821AD218	821AD218
sub_821AD2F8	821AD2F8
sub_821AD3F8	821AD3F8
sub_821AD428	821AD428
sub_821AD4A0	821AD4A0
sub_821AD570	821AD570
sub_821AD650	821AD650
sub_821AD688	821AD688
Live_CanHostServer	821AD750
sub_821AD7C0	821AD7C0
sub_821AD8A0	821AD8A0
sub_821AD920	821AD920
sub_821AD968	821AD968
sub_821ADB88	821ADB88
sub_821ADBF0	821ADBF0
sub_821ADD00	821ADD00
sub_821ADDE0	821ADDE0
sub_821ADE60	821ADE60
sub_821ADE68	821ADE68
sub_821ADE70	821ADE70
sub_821ADE98	821ADE98
sub_821ADF50	821ADF50
sub_821ADFF0	821ADFF0
sub_821AE078	821AE078
sub_821AE288	821AE288
sub_821AE2D8	821AE2D8
sub_821AE348	821AE348
sub_821AE620	821AE620
sub_821AE778	821AE778
sub_821AE960	821AE960
sub_821AEDD0	821AEDD0
sub_821AF028	821AF028
sub_821AF170	821AF170
sub_821AF360	821AF360
sub_821AFB50	821AFB50
sub_821AFC98	821AFC98
sub_821AFD18	821AFD18
sub_821AFD88	821AFD88
sub_821AFF88	821AFF88
sub_821B0098	821B0098
sub_821B00C0	821B00C0
sub_821B0288	821B0288
sub_821B0468	821B0468
sub_821B05A8	821B05A8
sub_821B10B8	821B10B8
sub_821B1278	821B1278
sub_821B14A8	821B14A8
sub_821B15B0	821B15B0
sub_821B1628	821B1628
sub_821B16C0	821B16C0
sub_821B1750	821B1750
sub_821B17D8	821B17D8
sub_821B1858	821B1858
sub_821B1960	821B1960
sub_821B1B00	821B1B00
sub_821B1C60	821B1C60
sub_821B1E28	821B1E28
sub_821B2030	821B2030
sub_821B20C8	821B20C8
sub_821B2168	821B2168
sub_821B2318	821B2318
sub_821B23F8	821B23F8
sub_821B25A8	821B25A8
sub_821B26D8	821B26D8
sub_821B27D8	821B27D8
sub_821B28B8	821B28B8
sub_821B2A78	821B2A78
sub_821B2BF8	821B2BF8
sub_821B2CC0	821B2CC0
sub_821B2D58	821B2D58
sub_821B2DB8	821B2DB8
sub_821B2F40	821B2F40
sub_821B3050	821B3050
sub_821B30A8	821B30A8
sub_821B3720	821B3720
sub_821B3770	821B3770
sub_821B3808	821B3808
sub_821B3910	821B3910
sub_821B39A8	821B39A8
sub_821B3A40	821B3A40
sub_821B3AE0	821B3AE0
sub_821B3B80	821B3B80
sub_821B3BD8	821B3BD8
sub_821B3E08	821B3E08
sub_821B3F28	821B3F28
sub_821B3FD0	821B3FD0
sub_821B40D8	821B40D8
sub_821B4168	821B4168
sub_821B4300	821B4300
sub_821B43F8	821B43F8
sub_821B4438	821B4438
sub_821B4448	821B4448
sub_821B4458	821B4458
sub_821B44E8	821B44E8
sub_821B45B8	821B45B8
sub_821B4630	821B4630
sub_821B4878	821B4878
sub_821B48B8	821B48B8
sub_821B4978	821B4978
sub_821B4C00	821B4C00
sub_821B4C78	821B4C78
sub_821B4D40	821B4D40
sub_821B4E28	821B4E28
sub_821B4E70	821B4E70
sub_821B4FB8	821B4FB8
sub_821B5098	821B5098
sub_821B5228	821B5228
sub_821B5250	821B5250
sub_821B52F8	821B52F8
sub_821B5350	821B5350
sub_821B53A8	821B53A8
sub_821B5438	821B5438
sub_821B5528	821B5528
sub_821B5600	821B5600
sub_821B56A0	821B56A0
sub_821B5758	821B5758
sub_821B57B0	821B57B0
sub_821B58A8	821B58A8
sub_821B58E8	821B58E8
sub_821B5A50	821B5A50
sub_821B5E10	821B5E10
sub_821B5E88	821B5E88
sub_821B5F28	821B5F28
sub_821B6110	821B6110
sub_821B6158	821B6158
sub_821B6220	821B6220
sub_821B6278	821B6278
sub_821B62A8	821B62A8
sub_821B6338	821B6338
sub_821B63D0	821B63D0
sub_821B64C0	821B64C0
sub_821B6520	821B6520
sub_821B65E0	821B65E0
sub_821B6640	821B6640
sub_821B6840	821B6840
sub_821B6988	821B6988
sub_821B6B28	821B6B28
sub_821B6D10	821B6D10
sub_821B6DF8	821B6DF8
sub_821B6F68	821B6F68
sub_821B7070	821B7070
sub_821B7260	821B7260
sub_821B7390	821B7390
sub_821B7450	821B7450
sub_821B75F0	821B75F0
sub_821B78C8	821B78C8
sub_821B7920	821B7920
sub_821B7DC0	821B7DC0
sub_821B7ED0	821B7ED0
sub_821B8090	821B8090
sub_821B8188	821B8188
sub_821B83E8	821B83E8
sub_821B84C0	821B84C0
sub_821B8558	821B8558
sub_821B88F0	821B88F0
sub_821B8B90	821B8B90
sub_821B8E08	821B8E08
sub_821B8F10	821B8F10
sub_821B9118	821B9118
sub_821B91C0	821B91C0
sub_821B9228	821B9228
sub_821B94B0	821B94B0
sub_821B9700	821B9700
sub_821B9780	821B9780
sub_821B97F0	821B97F0
sub_821B9860	821B9860
sub_821B98A0	821B98A0
sub_821B98B8	821B98B8
sub_821B9920	821B9920
sub_821B9938	821B9938
sub_821B99A0	821B99A0
sub_821B9A38	821B9A38
sub_821B9AD8	821B9AD8
sub_821B9B50	821B9B50
sub_821B9BF8	821B9BF8
sub_821B9C70	821B9C70
sub_821B9D18	821B9D18
sub_821B9DD0	821B9DD0
sub_821B9EB8	821B9EB8
sub_821BA068	821BA068
sub_821BA0C8	821BA0C8
sub_821BA248	821BA248
sub_821BA348	821BA348
sub_821BA5D8	821BA5D8
sub_821BA6F8	821BA6F8
sub_821BA748	821BA748
sub_821BA778	821BA778
sub_821BA830	821BA830
sub_821BA940	821BA940
sub_821BAB10	821BAB10
sub_821BAB38	821BAB38
sub_821BABF0	821BABF0
sub_821BAC90	821BAC90
sub_821BAD30	821BAD30
sub_821BAE18	821BAE18
sub_821BAF20	821BAF20
sub_821BB260	821BB260
sub_821BB448	821BB448
sub_821BB620	821BB620
sub_821BB7C8	821BB7C8
sub_821BB9E8	821BB9E8
sub_821BBF18	821BBF18
sub_821BC118	821BC118
sub_821BC258	821BC258
sub_821BC398	821BC398
sub_821BC718	821BC718
sub_821BC948	821BC948
sub_821BCA88	821BCA88
sub_821BCB88	821BCB88
sub_821BCED8	821BCED8
sub_821BCF68	821BCF68
sub_821BD0D8	821BD0D8
sub_821BD1C0	821BD1C0
sub_821BD2E0	821BD2E0
sub_821BD3F0	821BD3F0
sub_821BD640	821BD640
sub_821BD828	821BD828
sub_821BD980	821BD980
sub_821BDA90	821BDA90
sub_821BDC40	821BDC40
sub_821BDDA0	821BDDA0
sub_821BDED8	821BDED8
sub_821BE0C0	821BE0C0
sub_821BE5A0	821BE5A0
sub_821BE768	821BE768
sub_821BE798	821BE798
sub_821BE968	821BE968
sub_821BEAB8	821BEAB8
sub_821BEC58	821BEC58
sub_821BECE0	821BECE0
sub_821BEE98	821BEE98
sub_821BEFA8	821BEFA8
sub_821BF090	821BF090
sub_821BF3B0	821BF3B0
sub_821BF410	821BF410
sub_821BF4C0	821BF4C0
sub_821BF638	821BF638
sub_821BF7B0	821BF7B0
sub_821BF928	821BF928
sub_821BFAE8	821BFAE8
sub_821BFCA8	821BFCA8
sub_821BFD50	821BFD50
sub_821C0CA8	821C0CA8
sub_821C21A8	821C21A8
sub_821C3300	821C3300
sub_821C3418	821C3418
sub_821C3790	821C3790
sub_821C3A80	821C3A80
sub_821C3B48	821C3B48
sub_821C3C80	821C3C80
sub_821C3D88	821C3D88
sub_821C3E88	821C3E88
sub_821C3EF8	821C3EF8
sub_821C4000	821C4000
sub_821C4078	821C4078
sub_821C41C0	821C41C0
sub_821C4290	821C4290
sub_821C4368	821C4368
sub_821C43B0	821C43B0
sub_821C4448	821C4448
sub_821C44D0	821C44D0
sub_821C4518	821C4518
sub_821C4578	821C4578
sub_821C4618	821C4618
sub_821C4678	821C4678
sub_821C46D8	821C46D8
sub_821C4878	821C4878
sub_821C49A0	821C49A0
sub_821C4AD8	821C4AD8
sub_821C4B90	821C4B90
sub_821C4DA8	821C4DA8
sub_821C4E80	821C4E80
sub_821C5208	821C5208
sub_821C5310	821C5310
sub_821C5408	821C5408
sub_821C5638	821C5638
sub_821C5730	821C5730
sub_821C5830	821C5830
sub_821C58F0	821C58F0
sub_821C5CD0	821C5CD0
sub_821C5E38	821C5E38
sub_821C5F38	821C5F38
sub_821C6038	821C6038
sub_821C6130	821C6130
sub_821C61E8	821C61E8
sub_821C6250	821C6250
sub_821C6290	821C6290
sub_821C6360	821C6360
sub_821C64E8	821C64E8
sub_821C65A0	821C65A0
sub_821C6620	821C6620
sub_821C6690	821C6690
sub_821C6810	821C6810
sub_821C6978	821C6978
sub_821C6A18	821C6A18
sub_821C6A60	821C6A60
sub_821C6B10	821C6B10
sub_821C6B70	821C6B70
sub_821C6BB8	821C6BB8
sub_821C6C28	821C6C28
sub_821C6CD0	821C6CD0
sub_821C6E78	821C6E78
sub_821C7010	821C7010
sub_821C7108	821C7108
sub_821C71D0	821C71D0
sub_821C72A0	821C72A0
sub_821C73F8	821C73F8
sub_821C74B8	821C74B8
sub_821C7520	821C7520
sub_821C7600	821C7600
sub_821C7690	821C7690
sub_821C7890	821C7890
sub_821C79B8	821C79B8
sub_821C7AF8	821C7AF8
sub_821C7BF8	821C7BF8
sub_821C7CF8	821C7CF8
sub_821C7D58	821C7D58
sub_821C7D90	821C7D90
sub_821C7DE8	821C7DE8
sub_821C7EF8	821C7EF8
sub_821C8060	821C8060
sub_821C8110	821C8110
sub_821C8390	821C8390
sub_821C84C8	821C84C8
sub_821C8608	821C8608
sub_821C8770	821C8770
sub_821C88E0	821C88E0
sub_821C8988	821C8988
sub_821C8AD0	821C8AD0
sub_821C8B00	821C8B00
sub_821C8B78	821C8B78
sub_821C8C70	821C8C70
sub_821C8CD8	821C8CD8
sub_821C8F70	821C8F70
sub_821C8FC8	821C8FC8
sub_821C9170	821C9170
sub_821C9270	821C9270
sub_821C9310	821C9310
sub_821C9370	821C9370
sub_821C93D0	821C93D0
sub_821C94F0	821C94F0
sub_821C9560	821C9560
sub_821C9610	821C9610
sub_821C9798	821C9798
sub_821C9890	821C9890
sub_821C9BB0	821C9BB0
sub_821C9E78	821C9E78
sub_821C9FF8	821C9FF8
sub_821CA230	821CA230
sub_821CA3F0	821CA3F0
sub_821CA508	821CA508
sub_821CA670	821CA670
sub_821CA738	821CA738
sub_821CA7B8	821CA7B8
sub_821CA940	821CA940
sub_821CAA08	821CAA08
sub_821CAB50	821CAB50
sub_821CAB80	821CAB80
sub_821CAC00	821CAC00
sub_821CAD08	821CAD08
sub_821CADF8	821CADF8
sub_821CB398	821CB398
sub_821CB458	821CB458
sub_821CB818	821CB818
sub_821CB868	821CB868
sub_821CB920	821CB920
sub_821CB9A8	821CB9A8
sub_821CBA90	821CBA90
sub_821CBAE8	821CBAE8
sub_821CBB98	821CBB98
sub_821CBCB0	821CBCB0
sub_821CBEA0	821CBEA0
sub_821CBFC0	821CBFC0
sub_821CC058	821CC058
sub_821CC0F8	821CC0F8
sub_821CC1D0	821CC1D0
sub_821CC240	821CC240
sub_821CC328	821CC328
sub_821CC3B8	821CC3B8
sub_821CC498	821CC498
sub_821CC620	821CC620
sub_821CC6A0	821CC6A0
sub_821CC818	821CC818
sub_821CCAC0	821CCAC0
sub_821CCBA8	821CCBA8
sub_821CCC10	821CCC10
sub_821CCD88	821CCD88
sub_821CCE38	821CCE38
sub_821CCED8	821CCED8
sub_821CCF58	821CCF58
sub_821CCFE8	821CCFE8
sub_821CD090	821CD090
sub_821CD150	821CD150
sub_821CD230	821CD230
sub_821CD438	821CD438
sub_821CD448	821CD448
sub_821CD458	821CD458
sub_821CD518	821CD518
sub_821CD578	821CD578
sub_821CD5B0	821CD5B0
va				821CD858
I_strncat		821CD918
sub_821CD998	821CD998
sub_821CD9E8	821CD9E8
sub_821CDA38	821CDA38
I_strnicmp		821CDA98
sub_821CDB28	821CDB28
sub_821CDC10	821CDC10
sub_821CDC60	821CDC60
sub_821CDCD8	821CDCD8
sub_821CDDA0	821CDDA0
sub_821CDF60	821CDF60
sub_821CE040	821CE040
sub_821CE170	821CE170
sub_821CE300	821CE300
sub_821CE570	821CE570
sub_821CE860	821CE860
sub_821CE970	821CE970
sub_821CEA30	821CEA30
sub_821CEAB8	821CEAB8
sub_821CEC50	821CEC50
sub_821CEC78	821CEC78
sub_821CED10	821CED10
sub_821CED40	821CED40
sub_821CED88	821CED88
sub_821CEDC0	821CEDC0
sub_821CEDE8	821CEDE8
sub_821CF2F0	821CF2F0
sub_821CF368	821CF368
sub_821CF3D0	821CF3D0
sub_821CF530	821CF530
sub_821CF5F8	821CF5F8
sub_821CF650	821CF650
sub_821CF6B8	821CF6B8
sub_821CF9C8	821CF9C8
sub_821CFA20	821CFA20
sub_821CFA88	821CFA88
sub_821CFB00	821CFB00
sub_821CFB68	821CFB68
sub_821CFC10	821CFC10
sub_821CFD00	821CFD00
sub_821CFDD0	821CFDD0
sub_821CFE20	821CFE20
sub_821CFE70	821CFE70
sub_821CFFD8	821CFFD8
sub_821D03E0	821D03E0
sub_821D04B0	821D04B0
sub_821D07E0	821D07E0
sub_821D08F0	821D08F0
sub_821D0920	821D0920
sub_821D0958	821D0958
sub_821D09A0	821D09A0
sub_821D09D8	821D09D8
sub_821D0A88	821D0A88
sub_821D0B18	821D0B18
sub_821D0B98	821D0B98
sub_821D0CB0	821D0CB0
sub_821D0D50	821D0D50
sub_821D0F60	821D0F60
Dvar_RegisterString	821D1040
sub_821D1120	821D1120
sub_821D1128	821D1128
sub_821D1298	821D1298
sub_821D12C8	821D12C8
Dvar_IsValidName	821D13D8
sub_821D1478	821D1478
sub_821D14F8	821D14F8
sub_821D1570	821D1570
sub_821D15D8	821D15D8
sub_821D1648	821D1648
sub_821D17A8	821D17A8
sub_821D1B08	821D1B08
sub_821D1CA0	821D1CA0
sub_821D1E68	821D1E68
sub_821D1EA0	821D1EA0
sub_821D1EE8	821D1EE8
sub_821D1F10	821D1F10
sub_821D21B8	821D21B8
sub_821D2268	821D2268
sub_821D22F8	821D22F8
sub_821D2348	821D2348
sub_821D23A8	821D23A8
sub_821D23B8	821D23B8
sub_821D23C8	821D23C8
sub_821D23D8	821D23D8
sub_821D2500	821D2500
sub_821D2540	821D2540
sub_821D2580	821D2580
sub_821D2788	821D2788
sub_821D2818	821D2818
sub_821D28E0	821D28E0
sub_821D2A68	821D2A68
sub_821D2AD8	821D2AD8
sub_821D2B48	821D2B48
sub_821D2BB0	821D2BB0
sub_821D2C18	821D2C18
sub_821D2C48	821D2C48
sub_821D2C98	821D2C98
sub_821D2CA0	821D2CA0
sub_821D2E58	821D2E58
sub_821D2F38	821D2F38
sub_821D3018	821D3018
sub_821D30F8	821D30F8
sub_821D32E8	821D32E8
sub_821D3450	821D3450
sub_821D3568	821D3568
sub_821D36D0	821D36D0
sub_821D3940	821D3940
sub_821D3948	821D3948
sub_821D3D40	821D3D40
sub_821D3E20	821D3E20
sub_821D3F38	821D3F38
sub_821D4148	821D4148
sub_821D41C0	821D41C0
sub_821D4250	821D4250
sub_821D42D0	821D42D0
sub_821D4358	821D4358
sub_821D43D8	821D43D8
sub_821D4460	821D4460
sub_821D44C0	821D44C0
sub_821D44D8	821D44D8
sub_821D44E0	821D44E0
sub_821D44F0	821D44F0
sub_821D44F8	821D44F8
sub_821D4500	821D4500
Dvar_Reregister	821D4568
sub_821D4688	821D4688
sub_821D4718	821D4718
Dvar_SetStringByName	821D4780
sub_821D47E8	821D47E8
Dvar_SetBoolByName	821D4868
sub_821D48E8	821D48E8
Dvar_RegisterNews	821D4958
Dvar_FindMalleableVar	821D4C10
sub_821D4D08	821D4D08
sub_821D4D98	821D4D98
sub_821D4F88	821D4F88
sub_821D4FF8	821D4FF8
sub_821D5058	821D5058
sub_821D50A8	821D50A8
sub_821D50F0	821D50F0
sub_821D5138	821D5138
sub_821D5180	821D5180
sub_821D51C8	821D51C8
sub_821D5448	821D5448
sub_821D5518	821D5518
sub_821D55D8	821D55D8
sub_821D5680	821D5680
sub_821D5740	821D5740
sub_821D5A30	821D5A30
sub_821D5AB8	821D5AB8
sub_821D5B30	821D5B30
sub_821D5B38	821D5B38
sub_821D5B90	821D5B90
sub_821D5BB8	821D5BB8
sub_821D5C58	821D5C58
sub_821D5CD0	821D5CD0
sub_821D5D30	821D5D30
sub_821D5D90	821D5D90
sub_821D5D98	821D5D98
sub_821D5DA0	821D5DA0
sub_821D5E38	821D5E38
sub_821D5F00	821D5F00
sub_821D6198	821D6198
sub_821D61A0	821D61A0
sub_821D61A8	821D61A8
sub_821D6260	821D6260
sub_821D63C8	821D63C8
sub_821D6488	821D6488
sub_821D64F8	821D64F8
sub_821D6540	821D6540
sub_821D6678	821D6678
sub_821D6700	821D6700
sub_821D6768	821D6768
sub_821D67D8	821D67D8
sub_821D6838	821D6838
sub_821D6880	821D6880
sub_821D68C0	821D68C0
sub_821D6958	821D6958
sub_821D6A10	821D6A10
sub_821D6A20	821D6A20
sub_821D6A58	821D6A58
sub_821D6AC0	821D6AC0
sub_821D6B40	821D6B40
sub_821D6BA8	821D6BA8
sub_821D6C38	821D6C38
sub_821D6CC8	821D6CC8
sub_821D6D30	821D6D30
sub_821D6DD0	821D6DD0
sub_821D6DE0	821D6DE0
sub_821D6E58	821D6E58
sub_821D6EF0	821D6EF0
sub_821D6F40	821D6F40
sub_821D6FC8	821D6FC8
sub_821D7048	821D7048
sub_821D71A8	821D71A8
sub_821D7328	821D7328
sub_821D7570	821D7570
sub_821D75A8	821D75A8
sub_821D76F0	821D76F0
sub_821D79E8	821D79E8
sub_821D7AB0	821D7AB0
sub_821D7B30	821D7B30
sub_821D7BB8	821D7BB8
sub_821D7CA0	821D7CA0
sub_821D7D08	821D7D08
sub_821D7D80	821D7D80
sub_821D7E68	821D7E68
sub_821D7F10	821D7F10
sub_821D7FD8	821D7FD8
sub_821D80F0	821D80F0
sub_821D81C8	821D81C8
sub_821D8568	821D8568
sub_821D8640	821D8640
sub_821D8988	821D8988
sub_821D8B88	821D8B88
sub_821D8CF8	821D8CF8
sub_821D8DE8	821D8DE8
sub_821D8FC8	821D8FC8
sub_821D9060	821D9060
sub_821D90A0	821D90A0
sub_821D9138	821D9138
sub_821D91C0	821D91C0
sub_821D9358	821D9358
sub_821D93D8	821D93D8
sub_821D94E0	821D94E0
sub_821D96B0	821D96B0
sub_821D98E8	821D98E8
sub_821D9AE0	821D9AE0
sub_821D9BF0	821D9BF0
sub_821D9C48	821D9C48
sub_821D9CD0	821D9CD0
sub_821D9D28	821D9D28
AngleNormalize360	821D9DA8
sub_821D9E20	821D9E20
sub_821D9E80	821D9E80
sub_821D9F78	821D9F78
sub_821DA0A8	821DA0A8
sub_821DA158	821DA158
sub_821DA240	821DA240
sub_821DA298	821DA298
sub_821DA338	821DA338
sub_821DA3E0	821DA3E0
sub_821DA428	821DA428
sub_821DA630	821DA630
sub_821DA6F8	821DA6F8
sub_821DA888	821DA888
sub_821DA958	821DA958
sub_821DAAD8	821DAAD8
sub_821DAB48	821DAB48
sub_821DAB98	821DAB98
AngleDelta	821DABC0
sub_821DAC18	821DAC18
sub_821DAC90	821DAC90
sub_821DAD08	821DAD08
sub_821DADF8	821DADF8
sub_821DAE60	821DAE60
sub_821DAEF8	821DAEF8
sub_821DAF30	821DAF30
sub_821DB188	821DB188
sub_821DB228	821DB228
sub_821DB298	821DB298
sub_821DB358	821DB358
sub_821DB430	821DB430
sub_821DB528	821DB528
nullsub_2	821DB5A8
sub_821DB5C8	821DB5C8
sub_821DB658	821DB658
sub_821DB6B8	821DB6B8
sub_821DB728	821DB728
sub_821DB780	821DB780
sub_821DB790	821DB790
sub_821DB798	821DB798
sub_821DB8B0	821DB8B0
sub_821DB950	821DB950
sub_821DB990	821DB990
sub_821DB9D0	821DB9D0
sub_821DB9E8	821DB9E8
sub_821DBAB0	821DBAB0
sub_821DBB10	821DBB10
sub_821DBB60	821DBB60
sub_821DBC30	821DBC30
sub_821DBC60	821DBC60
sub_821DBD40	821DBD40
sub_821DBDA0	821DBDA0
sub_821DC050	821DC050
sub_821DC280	821DC280
sub_821DC5E0	821DC5E0
sub_821DC7C0	821DC7C0
sub_821DC838	821DC838
sub_821DC898	821DC898
sub_821DC9A8	821DC9A8
sub_821DCAA8	821DCAA8
sub_821DCB28	821DCB28
sub_821DCC90	821DCC90
sub_821DCDC8	821DCDC8
sub_821DCE50	821DCE50
sub_821DCEB8	821DCEB8
sub_821DCF20	821DCF20
sub_821DCF78	821DCF78
sub_821DCFC8	821DCFC8
sub_821DD0C0	821DD0C0
sub_821DD1B0	821DD1B0
sub_821DD258	821DD258
sub_821DD348	821DD348
sub_821DD448	821DD448
sub_821DD510	821DD510
sub_821DD668	821DD668
sub_821DD728	821DD728
sub_821DD7D0	821DD7D0
sub_821DD820	821DD820
